Temperature,Cp,S,H
5400.0,43.41339168243515,311.5248643728946,192.48999480781023
5500.0,43.5206131758142,312.33735858143405,196.59204619926913
5600.0,43.62373554921491,313.1368738703018,200.70461527299753
5700.0,43.72269984630314,313.9238035941453,204.82728917385674
5800.0,43.817446579145795,314.69851917091916,208.9596491240113
5900.0,43.90791578272403,315.4613715993526,213.10127037255174
6000.0,43.994047063034344,316.21269284757363,217.2517221502413
6100.0,44.07577963962539,316.9527971257861,221.41056762878696
6200.0,44.153052383294124,317.6819820544146,225.57736388411757
6300.0,44.22580384956065,318.400529737842,229.75166186321462
6400.0,44.29397230845368,319.1087077527439,233.93300635410327
6500.0,44.35749577106396,319.806770059033,238.12093595865568
6600.0,44.416312013260374,320.49495784056865,242.31498306790513
6700.0,44.47035859691006,321.17350028202526,246.5146738396046
6800.0,44.51957288889821,321.8426152876446,250.7195281777946
6900.0,44.56389207820462,322.5025101470088,254.929059714174
7000.0,44.60325319126039,323.15338215244725,259.14277579109097
7100.0,44.63759310578027,323.7954191722315,263.3601774459915
7200.0,44.66684856324079,324.42880018329936,267.5807593971825
7300.0,44.69095618015386,325.05369576688884,271.8040100307809
7400.0,44.709852458266845,325.6702685701343,276.02941138873587
7500.0,44.72347379380429,326.2786737363906,280.2564391578216
7600.0,44.73175648585296,326.8790593067927,284.4845626595118
7700.0,44.73463674397972,327.47156659532465,288.71324484065184
7800.0,44.73205069516138,328.05633053946724,292.9419422648597
7900.0,44.723934390096716,328.63348002830713,297.17010510458636
8000.0,44.71022380896272,329.2031382098221,301.3971771337812
8100.0,44.69085486667042,329.7654227789071,305.62259572110617
8200.0,44.66576341766927,330.3204462475731,309.84579182365263
8300.0,44.63488526034399,330.868316198623,314.066189981119
8400.0,44.59815614104281,331.40913552400355,318.28320831040793
8500.0,44.55551175777202,331.94300264893025,322.49625850061045
8600.0,44.50688776358819,332.4700117427909,326.7047458083438
8700.0,44.45221976971574,332.99025291775337,330.90806905341395
8800.0,44.391443348415216,333.50381241592567,335.1056206147784
8900.0,44.32449403562477,334.0107727858536,339.2967864267835
9000.0,44.251307333394905,334.51121304907366,343.48094597565586
9100.0,44.171818712135064,335.0052088573872,347.6574722962265
9200.0,44.085963612688275,335.49283264146874,351.82573196887273
9300.0,43.99367744824885,335.97415375137473,355.9850851166585
9400.0,43.89489560613657,336.4492385894769,360.13488540265905
9500.0,43.78955344943923,336.9181507363051,364.27448002745695
9600.0,43.677586318535184,337.38095106974714,368.40320972679575
9700.0,43.55892953250508,337.83769787802373,372.52040876938065
9800.0,43.43351839044249,338.2884469668233,376.6254049548152
9900.0,43.30128817267125,338.73325176095506,380.7175196116639
10000.0,43.16217414187733,339.1721634008542,384.79606759563256
